cost,production,is_pareto,n_batch,n_start,n_candidates,init_cost,init_production
1132.8744,0.008891447,False,100,50,15,2210.8624803400003,0.021073837077251294
755.5537,0.0,False,100,50,15,2210.8624803400003,0.021073837077251294
369.94086,0.04672357,False,100,50,15,2210.8624803400003,0.021073837077251294
1984.674,0.018724905,False,100,50,15,2210.8624803400003,0.021073837077251294
929.6804,0.0,False,100,50,15,2210.8624803400003,0.021073837077251294
1613.5555,0.01407057,False,100,50,15,2210.8624803400003,0.021073837077251294
1767.9714,0.015628736,False,100,50,15,2210.8624803400003,0.021073837077251294
7.764724,0.0,False,100,50,15,2210.8624803400003,0.021073837077251294
795.6448,0.0,False,100,50,15,2210.8624803400003,0.021073837077251294
1071.5532,0.0,False,100,50,15,2210.8624803400003,0.021073837077251294
1758.9249,0.013645472,False,100,50,15,2210.8624803400003,0.021073837077251294
1685.8606,0.008736837,False,100,50,15,2210.8624803400003,0.021073837077251294
1912.2391,0.057821743,False,100,50,15,2210.8624803400003,0.021073837077251294
1555.431,0.0,False,100,50,15,2210.8624803400003,0.021073837077251294
934.83246,0.0,False,100,50,15,2210.8624803400003,0.021073837077251294
1158.5302,0.009343607,False,100,50,15,2210.8624803400003,0.021073837077251294
1072.6189,0.04473915,False,100,50,15,2210.8624803400003,0.021073837077251294
174.71054,0.029325163,False,100,50,15,2210.8624803400003,0.021073837077251294
817.56433,0.05015475,False,100,50,15,2210.8624803400003,0.021073837077251294
1020.2074,0.0070088147,False,100,50,15,2210.8624803400003,0.021073837077251294
1154.7499,0.052450866,False,100,50,15,2210.8624803400003,0.021073837077251294
1353.27,0.04778575,False,100,50,15,2210.8624803400003,0.021073837077251294
968.27844,0.0,False,100,50,15,2210.8624803400003,0.021073837077251294
1380.7936,0.00866366,False,100,50,15,2210.8624803400003,0.021073837077251294
1292.5332,0.010271706,False,100,50,15,2210.8624803400003,0.021073837077251294
920.496,0.0,False,100,50,15,2210.8624803400003,0.021073837077251294
1627.0526,0.056124162,False,100,50,15,2210.8624803400003,0.021073837077251294
782.49365,0.004077935,False,100,50,15,2210.8624803400003,0.021073837077251294
2321.3362,0.011765167,False,100,50,15,2210.8624803400003,0.021073837077251294
672.63336,0.0,False,100,50,15,2210.8624803400003,0.021073837077251294
221.06459,0.033294074,False,100,50,15,2210.8624803400003,0.021073837077251294
1484.8872,0.048621178,False,100,50,15,2210.8624803400003,0.021073837077251294
661.36444,0.048267007,False,100,50,15,2210.8624803400003,0.021073837077251294
1082.2754,0.0,False,100,50,15,2210.8624803400003,0.021073837077251294
1559.4194,0.0,False,100,50,15,2210.8624803400003,0.021073837077251294
1152.5183,0.013317819,False,100,50,15,2210.8624803400003,0.021073837077251294
1660.196,0.01012043,False,100,50,15,2210.8624803400003,0.021073837077251294
1253.0317,0.008209172,False,100,50,15,2210.8624803400003,0.021073837077251294
2657.6553,0.0,False,100,50,15,2210.8624803400003,0.021073837077251294
188.66559,0.03482691,False,100,50,15,2210.8624803400003,0.021073837077251294
799.60535,0.0,False,100,50,15,2210.8624803400003,0.021073837077251294
883.1735,0.0,False,100,50,15,2210.8624803400003,0.021073837077251294
803.0546,0.0,False,100,50,15,2210.8624803400003,0.021073837077251294
1381.9371,0.04026586,False,100,50,15,2210.8624803400003,0.021073837077251294
873.50507,0.009382411,False,100,50,15,2210.8624803400003,0.021073837077251294
1128.7463,0.0045768134,False,100,50,15,2210.8624803400003,0.021073837077251294
1163.6116,0.0045530284,False,100,50,15,2210.8624803400003,0.021073837077251294
313.56192,0.04270184,False,100,50,15,2210.8624803400003,0.021073837077251294
940.3125,0.050430004,False,100,50,15,2210.8624803400003,0.021073837077251294
1033.6804,0.0,False,100,50,15,2210.8624803400003,0.021073837077251294
1641.799,0.0007109103,False,100,50,15,2210.8624803400003,0.021073837077251294
974.1324,0.006252611,False,100,50,15,2210.8624803400003,0.021073837077251294
2002.9059,0.012575348,False,100,50,15,2210.8624803400003,0.021073837077251294
2056.3533,0.0051302323,False,100,50,15,2210.8624803400003,0.021073837077251294
1001.0293,0.021982677,False,100,50,15,2210.8624803400003,0.021073837077251294
1361.1155,0.008757464,False,100,50,15,2210.8624803400003,0.021073837077251294
2055.853,0.009190845,False,100,50,15,2210.8624803400003,0.021073837077251294
796.6722,0.00041976606,False,100,50,15,2210.8624803400003,0.021073837077251294
1125.5288,0.036051735,False,100,50,15,2210.8624803400003,0.021073837077251294
2219.615,0.00041188925,False,100,50,15,2210.8624803400003,0.021073837077251294
1610.6018,0.055267945,False,100,50,15,2210.8624803400003,0.021073837077251294
1106.2642,0.0,False,100,50,15,2210.8624803400003,0.021073837077251294
574.6341,0.039959576,False,100,50,15,2210.8624803400003,0.021073837077251294
296.92938,0.0366111,False,100,50,15,2210.8624803400003,0.021073837077251294
788.8243,0.0,False,100,50,15,2210.8624803400003,0.021073837077251294
772.5633,0.0,False,100,50,15,2210.8624803400003,0.021073837077251294
1010.8777,0.03816725,False,100,50,15,2210.8624803400003,0.021073837077251294
1535.1694,0.0034903917,False,100,50,15,2210.8624803400003,0.021073837077251294
1383.4457,0.034921292,False,100,50,15,2210.8624803400003,0.021073837077251294
2324.7473,0.005899916,False,100,50,15,2210.8624803400003,0.021073837077251294
754.7797,0.027503777,False,100,50,15,2210.8624803400003,0.021073837077251294
1173.6254,0.050813697,False,100,50,15,2210.8624803400003,0.021073837077251294
835.8906,0.0,False,100,50,15,2210.8624803400003,0.021073837077251294
1651.0305,0.0049567022,False,100,50,15,2210.8624803400003,0.021073837077251294
1265.5424,0.04177466,False,100,50,15,2210.8624803400003,0.021073837077251294
1042.3105,0.0029862828,False,100,50,15,2210.8624803400003,0.021073837077251294
805.34674,0.00096389494,False,100,50,15,2210.8624803400003,0.021073837077251294
431.61276,0.046822693,False,100,50,15,2210.8624803400003,0.021073837077251294
716.0406,0.048251994,False,100,50,15,2210.8624803400003,0.021073837077251294
872.02734,0.047058016,False,100,50,15,2210.8624803400003,0.021073837077251294
2176.617,0.0,False,100,50,15,2210.8624803400003,0.021073837077251294
661.93506,0.039690547,False,100,50,15,2210.8624803400003,0.021073837077251294
920.6056,0.0026582773,False,100,50,15,2210.8624803400003,0.021073837077251294
2261.1287,0.003603,False,100,50,15,2210.8624803400003,0.021073837077251294
2960.0122,0.0094654225,False,100,50,15,2210.8624803400003,0.021073837077251294
313.6013,0.04312267,False,100,50,15,2210.8624803400003,0.021073837077251294
2022.5273,0.0,False,100,50,15,2210.8624803400003,0.021073837077251294
1093.3025,0.04482013,False,100,50,15,2210.8624803400003,0.021073837077251294
964.5015,0.0,False,100,50,15,2210.8624803400003,0.021073837077251294
214.26105,0.017616866,False,100,50,15,2210.8624803400003,0.021073837077251294
1707.7798,0.057572875,False,100,50,15,2210.8624803400003,0.021073837077251294
1389.3167,0.021329693,False,100,50,15,2210.8624803400003,0.021073837077251294
288.17648,0.042044904,False,100,50,15,2210.8624803400003,0.021073837077251294
871.39026,0.0,False,100,50,15,2210.8624803400003,0.021073837077251294
592.4963,0.04864471,False,100,50,15,2210.8624803400003,0.021073837077251294
953.9814,0.0,False,100,50,15,2210.8624803400003,0.021073837077251294
1116.6162,0.010253475,False,100,50,15,2210.8624803400003,0.021073837077251294
1311.1823,0.051454827,False,100,50,15,2210.8624803400003,0.021073837077251294
1031.1688,0.0,False,100,50,15,2210.8624803400003,0.021073837077251294
649.1254,0.0,False,100,50,15,2210.8624803400003,0.021073837077251294
995.4733,0.0,False,100,50,15,2210.8624803400003,0.021073837077251294
919.54474,0.0039079,False,100,50,15,2210.8624803400003,0.021073837077251294
1802.4675,0.028917529,False,100,50,15,2210.8624803400003,0.021073837077251294
752.13885,0.0,False,100,50,15,2210.8624803400003,0.021073837077251294
1014.41235,0.050635476,False,100,50,15,2210.8624803400003,0.021073837077251294
842.4124,0.0,False,100,50,15,2210.8624803400003,0.021073837077251294
1220.792,0.051203765,False,100,50,15,2210.8624803400003,0.021073837077251294
2265.024,0.057974234,False,100,50,15,2210.8624803400003,0.021073837077251294
141.55663,0.025721544,False,100,50,15,2210.8624803400003,0.021073837077251294
553.4659,0.046426054,False,100,50,15,2210.8624803400003,0.021073837077251294
1051.4259,0.044300154,False,100,50,15,2210.8624803400003,0.021073837077251294
1505.8899,0.013853631,False,100,50,15,2210.8624803400003,0.021073837077251294
2825.9978,0.010985516,False,100,50,15,2210.8624803400003,0.021073837077251294
2887.5454,0.0056108646,False,100,50,15,2210.8624803400003,0.021073837077251294
1465.4086,0.0041457755,False,100,50,15,2210.8624803400003,0.021073837077251294
1387.2786,0.0,False,100,50,15,2210.8624803400003,0.021073837077251294
1295.9884,0.013256249,False,100,50,15,2210.8624803400003,0.021073837077251294
1073.6077,0.0,False,100,50,15,2210.8624803400003,0.021073837077251294
715.5386,0.0,False,100,50,15,2210.8624803400003,0.021073837077251294
996.177,0.0,False,100,50,15,2210.8624803400003,0.021073837077251294
1003.7261,0.0016147424,False,100,50,15,2210.8624803400003,0.021073837077251294
2089.3042,0.017256256,False,100,50,15,2210.8624803400003,0.021073837077251294
225.72502,0.036196068,False,100,50,15,2210.8624803400003,0.021073837077251294
897.28754,0.051748566,False,100,50,15,2210.8624803400003,0.021073837077251294
367.7339,0.045134734,False,100,50,15,2210.8624803400003,0.021073837077251294
2059.2993,0.058129888,False,100,50,15,2210.8624803400003,0.021073837077251294
1575.8445,0.008127961,False,100,50,15,2210.8624803400003,0.021073837077251294
1216.5427,0.012018843,False,100,50,15,2210.8624803400003,0.021073837077251294
2024.4153,0.021898383,False,100,50,15,2210.8624803400003,0.021073837077251294
928.4241,0.0,False,100,50,15,2210.8624803400003,0.021073837077251294
2499.316,0.0,False,100,50,15,2210.8624803400003,0.021073837077251294
1138.7412,0.0,False,100,50,15,2210.8624803400003,0.021073837077251294
1068.7545,0.0,False,100,50,15,2210.8624803400003,0.021073837077251294
901.4317,0.012821438,False,100,50,15,2210.8624803400003,0.021073837077251294
1832.0958,0.011589052,False,100,50,15,2210.8624803400003,0.021073837077251294
1002.5978,0.0,False,100,50,15,2210.8624803400003,0.021073837077251294
1584.3558,0.0,False,100,50,15,2210.8624803400003,0.021073837077251294
548.0793,0.048623104,False,100,50,15,2210.8624803400003,0.021073837077251294
2046.8108,0.01812443,False,100,50,15,2210.8624803400003,0.021073837077251294
1939.7114,0.016434439,False,100,50,15,2210.8624803400003,0.021073837077251294
1192.9794,0.003673596,False,100,50,15,2210.8624803400003,0.021073837077251294
1024.9061,0.05159445,False,100,50,15,2210.8624803400003,0.021073837077251294
1325.8644,0.0,False,100,50,15,2210.8624803400003,0.021073837077251294
1447.6533,0.01867178,False,100,50,15,2210.8624803400003,0.021073837077251294
2382.3809,0.0,False,100,50,15,2210.8624803400003,0.021073837077251294
2408.127,0.009017768,False,100,50,15,2210.8624803400003,0.021073837077251294
1230.756,0.05159445,False,100,50,15,2210.8624803400003,0.021073837077251294
1374.3522,0.009176567,False,100,50,15,2210.8624803400003,0.021073837077251294
2289.7986,0.016005293,False,100,50,15,2210.8624803400003,0.021073837077251294
1282.7601,0.009874752,False,100,50,15,2210.8624803400003,0.021073837077251294
1239.4888,0.053218313,False,100,50,15,2210.8624803400003,0.021073837077251294
164.53029,0.03189635,False,100,50,15,2210.8624803400003,0.021073837077251294
66.68876,0.0115516,True,100,50,15,2210.8624803400003,0.021073837077251294
779.6814,0.05081477,False,100,50,15,2210.8624803400003,0.021073837077251294
314.55518,0.042640153,False,100,50,15,2210.8624803400003,0.021073837077251294
660.2217,0.0,False,100,50,15,2210.8624803400003,0.021073837077251294
2034.7986,0.0125828255,False,100,50,15,2210.8624803400003,0.021073837077251294
1235.3097,0.015125178,False,100,50,15,2210.8624803400003,0.021073837077251294
2521.0056,0.0019052511,False,100,50,15,2210.8624803400003,0.021073837077251294
865.8356,0.0,False,100,50,15,2210.8624803400003,0.021073837077251294
2608.468,0.013710642,False,100,50,15,2210.8624803400003,0.021073837077251294
2287.5708,0.015233739,False,100,50,15,2210.8624803400003,0.021073837077251294
947.05743,0.005741329,False,100,50,15,2210.8624803400003,0.021073837077251294
926.6882,0.0,False,100,50,15,2210.8624803400003,0.021073837077251294
1314.636,0.0072834524,False,100,50,15,2210.8624803400003,0.021073837077251294
931.62933,0.0069765397,False,100,50,15,2210.8624803400003,0.021073837077251294
2666.0732,0.009533687,False,100,50,15,2210.8624803400003,0.021073837077251294
103.39111,0.019278115,True,100,50,15,2210.8624803400003,0.021073837077251294
640.3863,0.0,False,100,50,15,2210.8624803400003,0.021073837077251294
1141.1272,0.05306288,False,100,50,15,2210.8624803400003,0.021073837077251294
484.5345,0.049799945,True,100,50,15,2210.8624803400003,0.021073837077251294
1013.2148,0.051510353,False,100,50,15,2210.8624803400003,0.021073837077251294
1937.7668,0.0074782725,False,100,50,15,2210.8624803400003,0.021073837077251294
1121.3214,0.0008557227,False,100,50,15,2210.8624803400003,0.021073837077251294
1075.9158,0.011785472,False,100,50,15,2210.8624803400003,0.021073837077251294
1351.5793,0.0037889609,False,100,50,15,2210.8624803400003,0.021073837077251294
953.3919,0.0,False,100,50,15,2210.8624803400003,0.021073837077251294
2246.4387,0.013636116,False,100,50,15,2210.8624803400003,0.021073837077251294
198.78673,0.0,False,100,50,15,2210.8624803400003,0.021073837077251294
1106.4448,0.009540087,False,100,50,15,2210.8624803400003,0.021073837077251294
854.17035,0.0,False,100,50,15,2210.8624803400003,0.021073837077251294
2098.4856,0.0034815897,False,100,50,15,2210.8624803400003,0.021073837077251294
202.04295,0.037258882,False,100,50,15,2210.8624803400003,0.021073837077251294
1313.1116,0.037157953,False,100,50,15,2210.8624803400003,0.021073837077251294
796.26276,0.048833314,False,100,50,15,2210.8624803400003,0.021073837077251294
1033.45,0.00037135498,False,100,50,15,2210.8624803400003,0.021073837077251294
919.7464,0.0,False,100,50,15,2210.8624803400003,0.021073837077251294
708.67065,0.008049375,False,100,50,15,2210.8624803400003,0.021073837077251294
671.4789,0.0,False,100,50,15,2210.8624803400003,0.021073837077251294
1640.9697,0.029763762,False,100,50,15,2210.8624803400003,0.021073837077251294
843.4225,0.0022041153,False,100,50,15,2210.8624803400003,0.021073837077251294
849.0117,0.0,False,100,50,15,2210.8624803400003,0.021073837077251294
1555.9556,0.019555675,False,100,50,15,2210.8624803400003,0.021073837077251294
678.9058,0.0,False,100,50,15,2210.8624803400003,0.021073837077251294
1672.6162,0.05651015,False,100,50,15,2210.8624803400003,0.021073837077251294
1023.12823,0.0,False,100,50,15,2210.8624803400003,0.021073837077251294
730.0342,0.0,False,100,50,15,2210.8624803400003,0.021073837077251294
402.47635,0.048221227,False,100,50,15,2210.8624803400003,0.021073837077251294
1014.6106,0.048399106,False,100,50,15,2210.8624803400003,0.021073837077251294
1547.32,0.0,False,100,50,15,2210.8624803400003,0.021073837077251294
907.2297,0.0,False,100,50,15,2210.8624803400003,0.021073837077251294
26.37215,0.0,False,100,50,15,2210.8624803400003,0.021073837077251294
1199.8447,0.052945778,False,100,50,15,2210.8624803400003,0.021073837077251294
925.7921,0.0,False,100,50,15,2210.8624803400003,0.021073837077251294
2215.4263,0.0,False,100,50,15,2210.8624803400003,0.021073837077251294
1061.961,0.0,False,100,50,15,2210.8624803400003,0.021073837077251294
1369.2606,0.004253775,False,100,50,15,2210.8624803400003,0.021073837077251294
910.4035,0.0013342596,False,100,50,15,2210.8624803400003,0.021073837077251294
987.2931,0.0,False,100,50,15,2210.8624803400003,0.021073837077251294
2469.9678,0.004182711,False,100,50,15,2210.8624803400003,0.021073837077251294
252.6023,0.039891325,True,100,50,15,2210.8624803400003,0.021073837077251294
1552.8369,0.013413175,False,100,50,15,2210.8624803400003,0.021073837077251294
600.32605,0.05088397,True,100,50,15,2210.8624803400003,0.021073837077251294
59.55532,0.008907198,True,100,50,15,2210.8624803400003,0.021073837077251294
1065.0919,0.0,False,100,50,15,2210.8624803400003,0.021073837077251294
843.90454,0.0,False,100,50,15,2210.8624803400003,0.021073837077251294
1796.2349,0.025834043,False,100,50,15,2210.8624803400003,0.021073837077251294
2522.4546,0.00826582,False,100,50,15,2210.8624803400003,0.021073837077251294
1800.9735,0.04664499,False,100,50,15,2210.8624803400003,0.021073837077251294
839.11694,0.0,False,100,50,15,2210.8624803400003,0.021073837077251294
613.08765,0.04244171,False,100,50,15,2210.8624803400003,0.021073837077251294
104.2127,0.019075515,False,100,50,15,2210.8624803400003,0.021073837077251294
502.60748,0.037962414,False,100,50,15,2210.8624803400003,0.021073837077251294
982.885,0.005456228,False,100,50,15,2210.8624803400003,0.021073837077251294
1058.2919,0.007955765,False,100,50,15,2210.8624803400003,0.021073837077251294
2373.205,0.0,False,100,50,15,2210.8624803400003,0.021073837077251294
991.94604,0.0,False,100,50,15,2210.8624803400003,0.021073837077251294
1283.4032,0.046587557,False,100,50,15,2210.8624803400003,0.021073837077251294
337.07874,0.045185037,True,100,50,15,2210.8624803400003,0.021073837077251294
693.7017,0.049012326,False,100,50,15,2210.8624803400003,0.021073837077251294
1664.6727,0.023629604,False,100,50,15,2210.8624803400003,0.021073837077251294
507.0022,0.043697696,False,100,50,15,2210.8624803400003,0.021073837077251294
920.41864,0.0,False,100,50,15,2210.8624803400003,0.021073837077251294
1395.3187,0.008207185,False,100,50,15,2210.8624803400003,0.021073837077251294
1235.1582,0.011649444,False,100,50,15,2210.8624803400003,0.021073837077251294
2109.792,0.0,False,100,50,15,2210.8624803400003,0.021073837077251294
841.19464,0.0,False,100,50,15,2210.8624803400003,0.021073837077251294
1347.9346,0.012058829,False,100,50,15,2210.8624803400003,0.021073837077251294
1337.1846,0.04951503,False,100,50,15,2210.8624803400003,0.021073837077251294
1800.7913,0.0,False,100,50,15,2210.8624803400003,0.021073837077251294
1603.7819,0.011700011,False,100,50,15,2210.8624803400003,0.021073837077251294
717.2817,0.0399824,False,100,50,15,2210.8624803400003,0.021073837077251294
757.7996,0.049906284,False,100,50,15,2210.8624803400003,0.021073837077251294
255.56476,0.040593967,True,100,50,15,2210.8624803400003,0.021073837077251294
1548.5791,0.04623367,False,100,50,15,2210.8624803400003,0.021073837077251294
1004.02673,0.0,False,100,50,15,2210.8624803400003,0.021073837077251294
1766.8073,0.048975527,False,100,50,15,2210.8624803400003,0.021073837077251294
1418.2166,0.009508591,False,100,50,15,2210.8624803400003,0.021073837077251294
2443.3025,0.056841116,False,100,50,15,2210.8624803400003,0.021073837077251294
1090.9846,0.009536999,False,100,50,15,2210.8624803400003,0.021073837077251294
1848.3391,0.039610144,False,100,50,15,2210.8624803400003,0.021073837077251294
868.51434,0.0,False,100,50,15,2210.8624803400003,0.021073837077251294
869.14075,0.0,False,100,50,15,2210.8624803400003,0.021073837077251294
1244.9575,0.038385134,False,100,50,15,2210.8624803400003,0.021073837077251294
801.66406,0.0,False,100,50,15,2210.8624803400003,0.021073837077251294
1132.3654,0.052849766,False,100,50,15,2210.8624803400003,0.021073837077251294
1196.284,0.049197663,False,100,50,15,2210.8624803400003,0.021073837077251294
211.2439,0.037867364,False,100,50,15,2210.8624803400003,0.021073837077251294
926.50214,0.0,False,100,50,15,2210.8624803400003,0.021073837077251294
1342.063,0.013193612,False,100,50,15,2210.8624803400003,0.021073837077251294
635.9665,0.046484195,False,100,50,15,2210.8624803400003,0.021073837077251294
1082.8357,0.05314527,False,100,50,15,2210.8624803400003,0.021073837077251294
1686.0055,0.004442692,False,100,50,15,2210.8624803400003,0.021073837077251294
801.35095,0.0066338982,False,100,50,15,2210.8624803400003,0.021073837077251294
955.824,0.003736237,False,100,50,15,2210.8624803400003,0.021073837077251294
763.5927,0.04944082,False,100,50,15,2210.8624803400003,0.021073837077251294
823.5,0.0,False,100,50,15,2210.8624803400003,0.021073837077251294
998.89355,0.052155755,False,100,50,15,2210.8624803400003,0.021073837077251294
1519.2251,0.0,False,100,50,15,2210.8624803400003,0.021073837077251294
846.09644,0.04926535,False,100,50,15,2210.8624803400003,0.021073837077251294
1468.5626,0.0,False,100,50,15,2210.8624803400003,0.021073837077251294
2161.8035,0.0,False,100,50,15,2210.8624803400003,0.021073837077251294
774.04285,0.05030479,False,100,50,15,2210.8624803400003,0.021073837077251294
369.02744,0.04687575,True,100,50,15,2210.8624803400003,0.021073837077251294
1098.1919,0.0,False,100,50,15,2210.8624803400003,0.021073837077251294
1371.511,0.0066369483,False,100,50,15,2210.8624803400003,0.021073837077251294
996.0508,0.0,False,100,50,15,2210.8624803400003,0.021073837077251294
1965.299,0.0,False,100,50,15,2210.8624803400003,0.021073837077251294
1295.9489,0.011852888,False,100,50,15,2210.8624803400003,0.021073837077251294
2430.927,0.01564785,False,100,50,15,2210.8624803400003,0.021073837077251294
2288.1428,0.03495946,False,100,50,15,2210.8624803400003,0.021073837077251294
2079.91,0.0039263912,False,100,50,15,2210.8624803400003,0.021073837077251294
1520.7961,0.010189125,False,100,50,15,2210.8624803400003,0.021073837077251294
1433.3854,0.038461085,False,100,50,15,2210.8624803400003,0.021073837077251294
1356.7421,0.0052864323,False,100,50,15,2210.8624803400003,0.021073837077251294
1441.2246,0.0,False,100,50,15,2210.8624803400003,0.021073837077251294
941.7613,0.04953187,False,100,50,15,2210.8624803400003,0.021073837077251294
322.03424,0.044185594,True,100,50,15,2210.8624803400003,0.021073837077251294
1624.4622,0.01250875,False,100,50,15,2210.8624803400003,0.021073837077251294
1275.5363,0.0005260671,False,100,50,15,2210.8624803400003,0.021073837077251294
1394.6488,0.0068961335,False,100,50,15,2210.8624803400003,0.021073837077251294
1410.6027,0.017652214,False,100,50,15,2210.8624803400003,0.021073837077251294
1420.3466,0.0162723,False,100,50,15,2210.8624803400003,0.021073837077251294
1886.1438,0.005038245,False,100,50,15,2210.8624803400003,0.021073837077251294
786.16565,0.050198335,False,100,50,15,2210.8624803400003,0.021073837077251294
1244.3397,0.050775025,False,100,50,15,2210.8624803400003,0.021073837077251294
820.3856,0.052382275,False,100,50,15,2210.8624803400003,0.021073837077251294
1374.6458,0.011573228,False,100,50,15,2210.8624803400003,0.021073837077251294
1836.5477,0.044173557,False,100,50,15,2210.8624803400003,0.021073837077251294
1603.3154,0.017571216,False,100,50,15,2210.8624803400003,0.021073837077251294
1739.3593,0.016587975,False,100,50,15,2210.8624803400003,0.021073837077251294
1523.7094,0.014681472,False,100,50,15,2210.8624803400003,0.021073837077251294
331.71338,0.044058472,False,100,50,15,2210.8624803400003,0.021073837077251294
819.18005,0.050447732,False,100,50,15,2210.8624803400003,0.021073837077251294
1755.4121,0.010828942,False,100,50,15,2210.8624803400003,0.021073837077251294
1554.1161,0.0017881826,False,100,50,15,2210.8624803400003,0.021073837077251294
860.8606,0.0,False,100,50,15,2210.8624803400003,0.021073837077251294
677.27136,0.046714872,False,100,50,15,2210.8624803400003,0.021073837077251294
1042.984,0.0014220567,False,100,50,15,2210.8624803400003,0.021073837077251294
1251.9625,0.009455498,False,100,50,15,2210.8624803400003,0.021073837077251294
1261.9528,0.014222741,False,100,50,15,2210.8624803400003,0.021073837077251294
2468.5806,0.0,False,100,50,15,2210.8624803400003,0.021073837077251294
1284.3839,0.045652907,False,100,50,15,2210.8624803400003,0.021073837077251294
1570.748,0.014505945,False,100,50,15,2210.8624803400003,0.021073837077251294
284.1137,0.041891444,True,100,50,15,2210.8624803400003,0.021073837077251294
479.3053,0.045522973,False,100,50,15,2210.8624803400003,0.021073837077251294
1415.9357,0.017108306,False,100,50,15,2210.8624803400003,0.021073837077251294
515.7992,0.046422567,False,100,50,15,2210.8624803400003,0.021073837077251294
1026.2354,0.0,False,100,50,15,2210.8624803400003,0.021073837077251294
1088.5896,0.0,False,100,50,15,2210.8624803400003,0.021073837077251294
845.9788,0.050759837,False,100,50,15,2210.8624803400003,0.021073837077251294
962.968,0.01782124,False,100,50,15,2210.8624803400003,0.021073837077251294
2281.6733,0.0,False,100,50,15,2210.8624803400003,0.021073837077251294
1134.1517,0.05015705,False,100,50,15,2210.8624803400003,0.021073837077251294
179.78395,0.033989366,False,100,50,15,2210.8624803400003,0.021073837077251294
691.40735,0.0,False,100,50,15,2210.8624803400003,0.021073837077251294
1195.0001,0.0,False,100,50,15,2210.8624803400003,0.021073837077251294
2215.9712,0.021252565,False,100,50,15,2210.8624803400003,0.021073837077251294
1088.3035,0.0040584165,False,100,50,15,2210.8624803400003,0.021073837077251294
1128.015,0.0055608624,False,100,50,15,2210.8624803400003,0.021073837077251294
1709.2964,0.00523447,False,100,50,15,2210.8624803400003,0.021073837077251294
2585.0159,0.05510942,False,100,50,15,2210.8624803400003,0.021073837077251294
949.1989,0.050209913,False,100,50,15,2210.8624803400003,0.021073837077251294
268.3063,0.04065229,True,100,50,15,2210.8624803400003,0.021073837077251294
1435.8848,0.020663813,False,100,50,15,2210.8624803400003,0.021073837077251294
378.84595,0.04727355,False,100,50,15,2210.8624803400003,0.021073837077251294
1956.02,0.01343229,False,100,50,15,2210.8624803400003,0.021073837077251294
1709.611,0.03006397,False,100,50,15,2210.8624803400003,0.021073837077251294
1236.8088,0.0011106189,False,100,50,15,2210.8624803400003,0.021073837077251294
170.51244,0.032265645,False,100,50,15,2210.8624803400003,0.021073837077251294
1202.4843,0.0,False,100,50,15,2210.8624803400003,0.021073837077251294
1260.6783,0.05380144,False,100,50,15,2210.8624803400003,0.021073837077251294
1817.3019,0.014328821,False,100,50,15,2210.8624803400003,0.021073837077251294
782.7293,0.0,False,100,50,15,2210.8624803400003,0.021073837077251294
1482.7888,0.0083501665,False,100,50,15,2210.8624803400003,0.021073837077251294
1131.541,0.014815609,False,100,50,15,2210.8624803400003,0.021073837077251294
1189.1245,0.018896632,False,100,50,15,2210.8624803400003,0.021073837077251294
117.448685,0.023204682,False,100,50,15,2210.8624803400003,0.021073837077251294
727.7074,0.049647085,False,100,50,15,2210.8624803400003,0.021073837077251294
1144.2542,0.052641448,False,100,50,15,2210.8624803400003,0.021073837077251294
435.40103,0.048842523,False,100,50,15,2210.8624803400003,0.021073837077251294
1279.5911,0.023680452,False,100,50,15,2210.8624803400003,0.021073837077251294
988.888,0.0,False,100,50,15,2210.8624803400003,0.021073837077251294
1743.9198,0.050233115,False,100,50,15,2210.8624803400003,0.021073837077251294
1606.937,0.015761046,False,100,50,15,2210.8624803400003,0.021073837077251294
232.30928,0.038951,True,100,50,15,2210.8624803400003,0.021073837077251294
980.7042,0.0,False,100,50,15,2210.8624803400003,0.021073837077251294
786.1261,0.052459884,True,100,50,15,2210.8624803400003,0.021073837077251294
893.96063,0.039253097,False,100,50,15,2210.8624803400003,0.021073837077251294
668.1302,0.0,False,100,50,15,2210.8624803400003,0.021073837077251294
2134.6626,0.02087295,False,100,50,15,2210.8624803400003,0.021073837077251294
920.6016,0.0,False,100,50,15,2210.8624803400003,0.021073837077251294
816.4341,0.050859224,False,100,50,15,2210.8624803400003,0.021073837077251294
549.1929,0.012537178,False,100,50,15,2210.8624803400003,0.021073837077251294
125.29238,0.02561438,False,100,50,15,2210.8624803400003,0.021073837077251294
1128.8845,0.051540986,False,100,50,15,2210.8624803400003,0.021073837077251294
1200.7021,0.0,False,100,50,15,2210.8624803400003,0.021073837077251294
884.38934,0.0,False,100,50,15,2210.8624803400003,0.021073837077251294
859.2519,0.05170896,False,100,50,15,2210.8624803400003,0.021073837077251294
1230.175,0.0011605704,False,100,50,15,2210.8624803400003,0.021073837077251294
325.97287,0.044119757,False,100,50,15,2210.8624803400003,0.021073837077251294
1020.9739,0.0,False,100,50,15,2210.8624803400003,0.021073837077251294
713.7403,0.0,False,100,50,15,2210.8624803400003,0.021073837077251294
1627.5231,0.012530204,False,100,50,15,2210.8624803400003,0.021073837077251294
2261.6555,0.0,False,100,50,15,2210.8624803400003,0.021073837077251294
1963.5375,0.0017983855,False,100,50,15,2210.8624803400003,0.021073837077251294
1327.3678,0.0,False,100,50,15,2210.8624803400003,0.021073837077251294
